Continent,year,month,ESVD2.0_Biome,Int$ Per Hectare Per Year,date
Europe,2015,8,Boreal and montane forests and woodlands,408.4266083333334,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,408.4266083333334,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,408.4266083333334,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,408.4266083333334,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,408.4266083333334,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,422.787125,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,422.787125,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,422.787125,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,422.787125,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,422.787125,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,422.787125,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,422.787125,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,422.787125,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,422.787125,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,422.787125,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,422.787125,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,422.787125,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,2549.5002083333334,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,2549.5002083333334,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,2549.5002083333334,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,2549.5002083333334,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,2549.5002083333334,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,2549.5002083333334,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,2549.5002083333334,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,2549.5002083333334,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,2549.5002083333334,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,2549.5002083333334,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,2549.5002083333334,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,2549.5002083333334,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,36.0709,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,36.0709,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,36.0709,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,36.0709,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,36.0709,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,36.0709,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,36.0709,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,36.0709,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,36.0709,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,36.0709,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,36.0709,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,36.0709,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,0.115475,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,0.115475,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,0.115475,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,0.115475,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,0.115475,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,0.115475,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,0.115475,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,0.115475,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,0.115475,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,0.115475,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,0.115475,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,0.115475,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,2354.2198166666667,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,2354.2198166666667,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,2354.2198166666667,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,2354.2198166666667,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,2354.2198166666667,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,2354.2198166666667,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,2354.2198166666667,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,2354.2198166666667,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,2354.2198166666667,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,2354.2198166666667,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,2354.2198166666667,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,2354.2198166666667,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,0.9385249999999999,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,0.9385249999999999,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,0.9385249999999999,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,0.9385249999999999,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,0.9385249999999999,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,0.9385249999999999,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,0.9385249999999999,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,0.9385249999999999,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,0.9385249999999999,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,0.9385249999999999,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,0.9385249999999999,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,0.9385249999999999,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,2.453725,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,2.453725,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,2.453725,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,2.453725,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,2.453725,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,2.453725,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,2.453725,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,2.453725,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,2.453725,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,2.453725,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,2.453725,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,2.453725,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,3.7880083333333334,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,3.7880083333333334,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,3.7880083333333334,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,3.7880083333333334,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,3.7880083333333334,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,3.7880083333333334,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,3.7880083333333334,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,3.7880083333333334,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,3.7880083333333334,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,3.7880083333333334,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,3.7880083333333334,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,3.7880083333333334,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,7.010641666666667,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,7.010641666666667,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,7.010641666666667,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,7.010641666666667,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,7.010641666666667,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,7.010641666666667,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,7.010641666666667,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,7.010641666666667,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,7.010641666666667,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,7.010641666666667,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,7.010641666666667,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,7.010641666666667,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,5.540675,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,5.540675,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,5.540675,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,5.540675,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,5.540675,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,5.540675,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,5.540675,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,5.540675,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,5.540675,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,5.540675,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,5.540675,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,5.540675,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,26.12030833333333,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,26.12030833333333,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,26.12030833333333,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,26.12030833333333,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,26.12030833333333,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,26.12030833333333,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,26.12030833333333,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,26.12030833333333,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,26.12030833333333,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,26.12030833333333,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,26.12030833333333,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,26.12030833333333,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,13.342841666666667,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,13.342841666666667,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,13.342841666666667,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,13.342841666666667,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,13.342841666666667,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,13.342841666666667,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,13.342841666666667,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,13.342841666666667,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,13.342841666666667,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,13.342841666666667,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,13.342841666666667,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,13.342841666666667,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,65.696525,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,65.696525,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,65.696525,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,65.696525,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,65.696525,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,65.696525,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,65.696525,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,65.696525,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,65.696525,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,65.696525,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,65.696525,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,65.696525,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,1.1420583333333334,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,1.1420583333333334,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,1.1420583333333334,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,1.1420583333333334,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,1.1420583333333334,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,1.1420583333333334,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,1.1420583333333334,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,1.1420583333333334,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,1.1420583333333334,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,1.1420583333333334,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,1.1420583333333334,2015-11-01
Europe,2015,12,Boreal and montane forests and woodlands,1.1420583333333334,2015-12-01
Europe,2015,1,Boreal and montane forests and woodlands,2.0579666666666667,2015-01-01
Europe,2015,2,Boreal and montane forests and woodlands,2.0579666666666667,2015-02-01
Europe,2015,3,Boreal and montane forests and woodlands,2.0579666666666667,2015-03-01
Europe,2015,4,Boreal and montane forests and woodlands,2.0579666666666667,2015-04-01
Europe,2015,5,Boreal and montane forests and woodlands,2.0579666666666667,2015-05-01
Europe,2015,6,Boreal and montane forests and woodlands,2.0579666666666667,2015-06-01
Europe,2015,7,Boreal and montane forests and woodlands,2.0579666666666667,2015-07-01
Europe,2015,8,Boreal and montane forests and woodlands,2.0579666666666667,2015-08-01
Europe,2015,9,Boreal and montane forests and woodlands,2.0579666666666667,2015-09-01
Europe,2015,10,Boreal and montane forests and woodlands,2.0579666666666667,2015-10-01
Europe,2015,11,Boreal and montane forests and woodlands,2.0579666666666667,2015-11-01
